company_id,company_name,tanggal_pembukaan_instansi,rekening_induk,total_trx,total_amount,tx_month,tx_year,fee_bjbs_total_amount,fee_bjbs_total_rek_ia,fee_bjbs_per_tx,fee_institusi_total_amount,fee_institusi_total_rek_ia,fee_institusi_per_tx,fee_3rd_party_total_amount,fee_3rd_party_total_rek_ia,fee_3rd_party_per_tx
276,DIP SD Khalifah Serang,2/17/2021 1:24:54 pm,0050206036926,39,180950000,APRIL    ,2022,0,N/A,0,0,N/A,0,0,N/A,0
277,STIT INSAN KAMIL BOGOR,2/22/2021 2:19:51 pm,0040102002234,10,6174500,APRIL    ,2022,437500,004194260070001360,2000,0,N/A,0,539000,0080102033620,2500
279,STIE Bisnis Internasional Indonesia,3/9/2021 4:16:04 pm,5300102001272,2,238800,APRIL    ,2022,268000,530194260070001360,1000,0,N/A,0,418000,0080102033620,2500
281,SMK INFOKOM BOGOR,3/15/2021 10:40:38 am,5260201006281,354,135572511,APRIL    ,2022,5640500,526194260070002360,500,8750500,5260201006281,1000,7829000,0080102033620,1000
288,Pondok Pesantren Sumber Barokah,4/5/2021 11:14:37 am,5150102000626,6,8221788,APRIL    ,2022,447000,515194260070003360,1500,0,N/A,0,0,N/A,0
290,YAYASAN IPWIJA,4/7/2021 10:29:09 am,5360102000363,611,599675000,APRIL    ,2022,21290000,536194260070004360,1000,0,N/A,0,0,N/A,0
291,NURUL FIKRI BINA GENERASI (NFBG),4/8/2021 9:29:06 am,5050102002092,446,2221706500,APRIL    ,2022,0,N/A,0,0,N/A,0,0,N/A,0
293,CV. HAITEK,4/27/2021 9:26:32 am,0080102033620,3,4118000,APRIL    ,2022,0,N/A,0,0,N/A,0,0,N/A,0
294,PT. CITRA NUSANTARA GEMILANG,4/29/2021 11:28:27 am,0040102002349,46,1423819544,APRIL    ,2022,2158000,004194260070004360,2000,0,N/A,0,0,N/A,0
297,SDIT Bina Lestari,5/11/2021 11:27:42 am,5140102000401,6,14954500,APRIL    ,2022,715500,514194260070002360,500,0,N/A,0,1407000,0080102033620,1000
299,SDIT AL BARKAH DEPOK,5/21/2021 9:30:10 am,5050102000605,14,7510000,APRIL    ,2022,372500,505194260070002360,500,0,N/A,0,635500,0080102033620,1000
300,Yayasan Amal Mulia Depok,5/21/2021 10:33:44 am,5050102000851,710,527878297,APRIL    ,2022,0,N/A,0,0,N/A,0,0,N/A,0
303,DUKhalifah2021,6/10/2021 8:46:16 am,0050206036941,9,11467000,APRIL    ,2022,0,N/A,0,0,N/A,0,0,N/A,0
310,YAYASAN AL - AMSAR,6/11/2021 11:13:00 am,5220206017250,2,666000,APRIL    ,2022,36500,522194260070002360,500,0,N/A,0,58000,0080102033620,1000
313,Yayasan Insan Madani Sejahtera,6/22/2021 2:54:45 pm,5240102000900,118,233842500,APRIL    ,2022,500,524194260070002360,500,0,N/A,0,1000,0080102033620,1000
317,PENDIDIKAN TINGGI IDRISIYYAH TASIKMALAYA,7/12/2021 2:45:29 pm,5160102003545,3,759000,APRIL    ,2022,224000,516194260070001360,2000,0,N/A,0,280000,0080102033620,2500
322,SD Islam Ar Riyadh Insan Cendekia,8/5/2021 3:05:33 pm,5340101000171,23,18987000,APRIL    ,2022,0,N/A,0,2595000,5340101000171,1500,0,N/A,0
323,SDI Terpadu Darul Hikam,8/5/2021 3:17:02 pm,5230206006981,116,69875000,APRIL    ,2022,0,N/A,0,5167500,5230206006981,1500,0,N/A,0
327,YAYASAN CAHAYA INSAN MULIA DEPOK,8/24/2021 3:03:57 pm,5050102002584,93,81020000,APRIL    ,2022,4431000,505194260070003360,1500,0,N/A,0,0,N/A,0
328,SDIT Bina Citra,9/8/2021 8:58:37 am,5140102000191,113,131451500,APRIL    ,2022,5221500,514194260070003360,1500,0,N/A,0,0,N/A,0
329,STISNU NUSANTARA TANGERANG,9/20/2021 10:02:11 am,5040102001200,8,5847000,APRIL    ,2022,1651000,515194260070001360,2000,110000,N/A,2000,2034500,0080102033620,2500
329,STISNU NUSANTARA TANGERANG,9/20/2021 10:02:11 am,5040102001200,8,5847000,APRIL    ,2022,1651000,515194260070001360,2000,1526000,5040102001200,2000,2034500,0080102033620,2500
330,YAYASAN AL HIKMAH AL ALIYAH DEPOK,9/23/2021 9:45:09 am,5050102001543,90,31310000,APRIL    ,2022,0,N/A,0,0,N/A,0,0,N/A,0
334,QURBAN VTI 2022,10/7/2021 11:30:11 am,0050206040592,19,113086300,APRIL    ,2022,0,N/A,0,0,N/A,0,0,N/A,0
338,PONDOK PESANTREN AL AMIN,10/29/2021 7:56:43 am,5160206558113,283,340841000,APRIL    ,2022,5986500,516194260070003360,1500,5986500,5160206558113,1500,0,N/A,0
341,YAYASAN TUHFATUL ATHFAL,11/1/2021 12:02:15 pm,5200206889883,83,39039500,APRIL    ,2022,2374500,520194260070003360,1000,1236000,5200206889883,500,0,N/A,0
346,STID AL BIRUNI CIREBON,12/1/2021 1:42:20 pm,5440102000616,13,3504000,APRIL    ,2022,2441000,544194260070001360,2000,0,N/A,0,3049000,0080102033620,2500
358,YAYASAN ASSYAAFI'IYYAH (YASFI),12/23/2021 8:58:24 am,5200206889765,117,96749000,APRIL    ,2022,1535000,514194260070003360,1000,2818000,5200206889765,2000,0,N/A,0
362,DIVISI DANA KORPORASI & INSTITUSI (INSBANK),1/12/2022 8:46:42 am,0080301011606,1,50000,APRIL    ,2022,12000,008194260070004360,2000,3000,0080301011606,500,0,N/A,0
363,SEKOLAH TINGGI AGAMA ISLAM AL ITTIHAD,1/26/2022 5:54:47 pm,5030102000997,5,2220000,APRIL    ,2022,706500,503194260070001360,2000,180500,5030102000997,500,883000,0080102033620,2500
378,YAYASAN QOBASAT ANNUR,3/29/2022 1:27:28 pm,5140101000061,322,404551600,APRIL    ,2022,3819500,514194260070003360,1500,2550500,5140101000061,1000,0,N/A,0
380,Al Barkah Addasukiah,3/31/2022 12:00:12 pm,5050102000605,1,10000,APRIL    ,2022,0,N/A,0,0,N/A,0,0,N/A,0
381,SDIT BINA LESTARI,4/4/2022 8:54:28 am,5140102000401,225,265550000,APRIL    ,2022,0,N/A,0,0,N/A,0,0,N/A,0
382,SMPIT Bina Citra,4/4/2022 11:35:43 am,5140102000191,27,35500000,APRIL    ,2022,0,N/A,0,0,N/A,0,0,N/A,0
384,SDIT CITRA INSANI,4/6/2022 3:18:42 pm,5140102000191,169,176340000,APRIL    ,2022,0,N/A,0,0,N/A,0,0,N/A,0
385,Masjid Baiturrahim,4/6/2022 4:57:43 pm,5250206016613,7,21000000,APRIL    ,2022,0,N/A,0,0,N/A,0,0,N/A,0
60,Universitas Nusa Bangsa,2/1/2019 4:58:37 pm,0040102001205,64,138352000,MARCH    ,2022,0,N/A,0,0,N/A,0,0,N/A,0
78,YAYASAN AL KAUTSAR KLAPANUNGGAL CIBUBUR,8/6/2019 7:18:00 am,5370102001003,162,67370000,MARCH    ,2022,500,537194260070002360,500,500,5370102001003,500,1000,0080102033620,1000
97,SD Islam Khalifah Serang,12/2/2019 2:19:45 am,0050301032556,383,229935006,MARCH    ,2022,0,N/A,0,0,N/A,0,0,N/A,0
104,UIN Sunan Gunung Djati Pasca,1/28/2020 5:05:58 am,7070109000080,49,307200000,MARCH    ,2022,0,N/A,0,0,N/A,0,0,N/A,0
108,Yayasan Darul Izzah Depok,2/17/2020 2:37:50 am,5050102002006,1,1000000,MARCH    ,2022,0,N/A,0,0,N/A,0,0,N/A,0
116,TO VA,3/16/2020 1:34:52 pm,0080206031555,3,35000,MARCH    ,2022,0,N/A,0,0,N/A,0,0,N/A,0
120,TK Plus Al Kautsar Kopo,4/29/2020 8:15:56 am,5320102000345,76,20391933,MARCH    ,2022,0,N/A,0,0,N/A,0,0,N/A,0
124,SDIT Al Iman Depok,5/5/2020 7:40:34 am,5050102002781,2,768000,MARCH    ,2022,0,N/A,0,0,N/A,0,0,N/A,0
126,SMP KHALIFAH Serang,5/6/2020 2:24:53 am,0050206036930,37,33220000,MARCH    ,2022,0,N/A,0,0,N/A,0,0,N/A,0
129,Yayasan Pendidikan Islam Bintang Cipta Madani,5/28/2020 3:16:03 am,5250102001200,356,345799000,MARCH    ,2022,0,N/A,0,0,N/A,0,0,N/A,0
131,SD ISLAM AL AMAL,6/16/2020 9:12:02 am,5230102000451,10,2950003,MARCH    ,2022,0,N/A,0,0,N/A,0,0,N/A,0
132,STAI Bani Saleh,6/24/2020 1:34:07 am,5340102000171,56,34189950,MARCH    ,2022,2428000,534194260070001360,2000,0,N/A,0,2927000,0080102033620,2500
134,TK Al Hikmah Bina Mulya,7/2/2020 7:40:33 am,5490102000515,35,11706000,MARCH    ,2022,0,N/A,0,0,N/A,0,0,N/A,0
135,SD Al Quran Bina Mulya,7/2/2020 7:41:47 am,5490102000515,103,35759500,MARCH    ,2022,0,N/A,0,0,N/A,0,0,N/A,0
136,SMP Boarding Bina Mulya,7/2/2020 7:42:54 am,5490102000515,31,43901500,MARCH    ,2022,0,N/A,0,0,N/A,0,0,N/A,0
138,Ponpes Tahfidz Adh Dhuha,7/8/2020 2:21:58 am,5240101001170,48,60856000,MARCH    ,2022,706500,524194260070002360,500,0,N/A,0,1162500,0080102033620,1000
139,Paud Dhuhaa Islamic School,7/8/2020 2:55:06 am,5240101001155,34,42502500,MARCH    ,2022,478500,524194260070002360,500,0,N/A,0,605500,0080102033620,1000
140,SD DHUHAA ISLAMIC SCHOOL,7/8/2020 3:21:21 am,5240101001166,63,106861500,MARCH    ,2022,665500,524194260070002360,500,0,N/A,0,1284500,0080102033620,1000
143,STHG Tasikmalaya S1,7/9/2020 7:17:55 am,0020102002620,103,185111250,MARCH    ,2022,3903000,002194260070001360,2000,0,N/A,0,4981000,0080102033620,2500
144,SEKOLAH TINGGI ILMU DAKWAH (STID) SIRNARASA,7/10/2020 1:56:03 am,7030102000692,7,5637000,MARCH    ,2022,1644500,703194260070001360,2000,0,N/A,0,1532500,0080102033620,2500
146,STIT Al - Marhalah Al - Ulya,7/13/2020 1:15:23 am,0060102071304,38,84361000,MARCH    ,2022,3068500,006194260070001360,2000,0,N/A,0,2718500,0080102033620,2500
147,HSSN PIRAMIDA BOGOR,7/15/2020 2:01:42 am,0040102001497,11,17190000,MARCH    ,2022,416000,004194260070002360,1000,0,N/A,0,416000,0080102033620,1000
150,SMK Al - Bahri Prima Nusantara,7/16/2020 4:12:21 am,5340102111111,1,415000,MARCH    ,2022,1000,534194260070002360,1000,0,N/A,0,1000,0080102033620,1000
152,Universitas Muhammadiyah Bandung (UMB),7/17/2020 1:33:11 am,5430102001155,5,4710000,MARCH    ,2022,3836000,543194260070001360,2000,0,N/A,0,3179500,0080102033620,2500
153,STIT Hidayatunnajah,7/17/2020 1:45:31 am,5150102000766,13,3663500,MARCH    ,2022,1072000,515194260070001360,2000,0,N/A,0,1335500,0080102033620,2500
154,YAPI STEBANK ISLAM,7/17/2020 2:38:17 am,5270102000894,17,11227500,MARCH    ,2022,1142500,527194260070001360,2000,0,N/A,0,1382000,0080102033620,2500
155,TK Binakheir Cibinong,7/17/2020 6:40:23 am,5260206012574,52,38105000,MARCH    ,2022,0,N/A,0,0,N/A,0,0,N/A,0
157,PGTK Yayasan Demi Masa Kehalutuju (YDMKT) Bogor,7/20/2020 1:37:31 am,0040102005350,32,19180250,MARCH    ,2022,484000,004194260070002360,500,0,N/A,0,623000,0080102033620,1000
159,SD Yayasan Demi Masa Kehalutuju (YDMKT) Bogor,7/20/2020 1:50:30 am,0040102005466,127,121612000,MARCH    ,2022,2117000,004194260070002360,500,0,N/A,0,3569500,0080102033620,1000
160,SMP Yayasan Demi Masa Kehalutuju (YDMKT) Bogor,7/20/2020 1:52:00 am,0040102005338,44,46616500,MARCH    ,2022,1031000,004194260070002360,500,0,N/A,0,1339000,0080102033620,1000
164,SDIT Al - Fikri,7/27/2020 3:35:16 am,5410206003300,859,276743500,MARCH    ,2022,5910000,541194260070002360,500,0,N/A,0,6120000,0080102033620,1000
165,SEKOLAH TINGGI ILMU EKONOMI DAN BISNIS SYARIAH (STIEBS) NAHDLATUL ULAMA KABUPATEN GARUT,7/29/2020 1:18:05 am,5120102000501,1,304500,MARCH    ,2022,233500,512194260070001360,2000,0,N/A,0,288500,0080102033620,2500
168,SEKOLAH TINGGI AGAMA ISLAM (STAI) AL FALAH CICALENGKA BANDUNG,7/30/2020 9:14:55 am,5170102000541,38,34044500,MARCH    ,2022,9238500,517194260070001360,2000,0,N/A,0,10764000,0080102033620,2500
171,SEKOLAH TINGGI AGAMA ISLAM (STAI) AL-HIDAYAH BOGOR,8/4/2020 3:24:23 am,0040102001916,53,82978000,MARCH    ,2022,1183000,004194260070001360,2000,0,N/A,0,1454000,0080102033620,2500
173,MI ANDALAN,8/6/2020 1:27:18 am,7030102000110,284,127755000,MARCH    ,2022,0,N/A,0,0,N/A,0,0,N/A,0
174,Yayasan BANI SALEH Bekasi,8/6/2020 7:52:05 am,5340102000168,170,219976600,MARCH    ,2022,6206500,534194260070001360,2000,0,N/A,0,7451000,0080102033620,2500
178,Yayasan Cerdas Mulia,8/18/2020 9:17:31 am,5270102000675,1,415000,MARCH    ,2022,860500,527194260070002360,500,1324000,5270102000675,500,729500,0080102033620,1000
183,STIKES MAHARDIKA,8/18/2020 10:14:46 am,0030101006891,47,124583500,MARCH    ,2022,688000,003194260070001360,2000,0,N/A,0,743000,0080102033620,2500
184,Yayasan Ath - Thayyibah,8/19/2020 3:21:22 am,5410102000476,239,148487400,MARCH    ,2022,0,N/A,0,0,N/A,0,0,N/A,0
186,TKIT Bunga Bangsa,8/19/2020 4:26:03 am,0060102071665,49,33900000,MARCH    ,2022,500,006194260070002360,500,0,N/A,0,1000,0080102033620,1000
195,Yayasan Pesantren Al Quran Darul Khoir (saquin),8/26/2020 9:08:27 am,0040206031902,46,19842000,MARCH    ,2022,394000,004194260070002360,500,375000,0040206031902,500,429000,0080102033620,1000
196,YPPU NURUL FIKRI DEPOK,8/26/2020 9:24:46 am,5050102002170,517,1192132126,MARCH    ,2022,0,N/A,0,0,N/A,0,0,N/A,0
206,Sekolah Tinggi Ilmu Syariah NU,9/17/2020 6:59:17 am,5030102000960,51,30528500,MARCH    ,2022,3239000,503194260070001360,2000,0,N/A,0,3934000,0080102033620,2500
210,SMK FARMASI YPIB,9/29/2020 4:11:50 am,7010101004060,212,227560000,MARCH    ,2022,2414000,701194260070002360,500,0,N/A,0,2526000,0080102033620,1000
210,SMK FARMASI YPIB,9/29/2020 4:11:50 am,7010101004060,212,227560000,MARCH    ,2022,2414000,701194260070002360,500,0,N/A,0,4678000,7010101004060,1500
228,YAYASAN GEMA BUDI ASSHOFARI (GISPI),10/5/2020 2:02:11 am,5190102001884,49,40746000,MARCH    ,2022,1018000,519194260070002360,500,0,N/A,0,1329500,0080102033620,1000
228,YAYASAN GEMA BUDI ASSHOFARI (GISPI),10/5/2020 2:02:11 am,5190102001884,49,40746000,MARCH    ,2022,1018000,519194260070002360,500,0,N/A,0,1537500,5190102001884,1000
236,YAYASAN PENDIDIKAN CIKAL CENDEKIA UNGGUL,11/3/2020 3:15:36 am,5240101000688,69,48886000,MARCH    ,2022,2542500,524194260070002360,500,0,N/A,0,5050500,0080102033620,1000
240,SD Smart Auladi,11/4/2020 4:14:30 am,0030102002101,255,283127000,MARCH    ,2022,0,N/A,0,0,N/A,0,1000,0080102033620,500
242,YPPU AIMS ALFATH TK,11/4/2020 9:23:11 am,5260102000758,25,41550000,MARCH    ,2022,0,N/A,0,0,N/A,0,0,N/A,0
247,Universitas Cipasung Tasikmalaya,11/18/2020 4:06:20 am,5160102003333,200,201833750,MARCH    ,2022,1617500,516194260070001360,4500,0,N/A,0,4151500,0080102033620,2500
252,INSTITUT AGAMA ISLAM SAHID BOGOR (INAIS),12/1/2020 10:00:01 am,5360102000282,86,54275250,MARCH    ,2022,6697500,536194260070001360,1000,0,N/A,0,8391000,0080102033620,2500
254,STAI Darul Falah,12/7/2020 1:28:18 pm,5490102001020,19,6104500,MARCH    ,2022,1946000,549194260070001360,2000,0,N/A,0,2432500,0080102033620,2500
257,SMK Global Mulia,12/15/2020 9:04:07 am,5300101000769,529,479453000,MARCH    ,2022,5356500,530194260070002360,500,5316500,5300101000769,500,10593000,0080102033620,1000
258,SD Islam Insan Taqwa,12/15/2020 9:45:01 am,5410201016150,251,183835008,MARCH    ,2022,500,541194260070002360,500,0,N/A,0,1000,0080102033620,1000
259,STEBI Global Mulia,12/15/2020 2:33:30 pm,5300101000771,251,130014501,MARCH    ,2022,9791500,530194260070001360,2000,0,N/A,0,11385500,0080102033620,2500
261,UNIVERSITAS INSAN CENDIKIA MANDIRI (uicm) Bandung,12/22/2020 8:35:23 am,7070102000054,23,21436000,MARCH    ,2022,4148000,707194260070001360,2000,0,N/A,0,4789000,0080102033620,2500
262,Yayasan Fitrah Hanniah,1/8/2021 2:59:57 pm,5300102000196,1,350000,MARCH    ,2022,0,N/A,0,0,N/A,0,0,N/A,0
263,Yayasan Khalifa Insan Madani Sejahtera Satu,1/12/2021 11:13:55 am,5240102001001,171,436258686,MARCH    ,2022,500,524194260070002360,500,0,N/A,0,1000,0080102033620,1000
265,Yayasan Al - Muhajirin,1/25/2021 9:26:32 am,5410102000166,132,176310000,MARCH    ,2022,0,N/A,0,0,N/A,0,0,N/A,0
266,YPPU ALFATH,1/25/2021 1:24:46 pm,5260102000940,70,43350000,MARCH    ,2022,0,N/A,0,0,N/A,0,0,N/A,0
268,UIN Sunan Gunung Djati S1,2/1/2021 3:01:02 pm,7070109000032,380,700651600,MARCH    ,2022,0,N/A,0,0,N/A,0,0,N/A,0
269,YPI AR ROHMAN CIBINONG BOGOR,2/2/2021 9:32:12 am,0040102002143,452,960625556,MARCH    ,2022,0,N/A,0,0,N/A,0,0,N/A,0
273,SIT Fitrah Hanniah,2/4/2021 10:56:45 am,5300102000196,1251,1017917508,MARCH    ,2022,4800,530194260070002360,200,0,N/A,0,24000,0080102033620,1000
275,PT MIKRO KAPITAL INDONESIA,2/15/2021 4:51:24 pm,0070102100073,18,16410991463,MARCH    ,2022,0,N/A,0,0,N/A,0,0,N/A,0
276,DIP SD Khalifah Serang,2/17/2021 1:24:54 pm,0050206036926,65,467050000,MARCH    ,2022,0,N/A,0,0,N/A,0,0,N/A,0
277,STIT INSAN KAMIL BOGOR,2/22/2021 2:19:51 pm,0040102002234,8,4596000,MARCH    ,2022,437500,004194260070001360,2000,0,N/A,0,539000,0080102033620,2500
279,STIE Bisnis Internasional Indonesia,3/9/2021 4:16:04 pm,5300102001272,9,6224000,MARCH    ,2022,268000,530194260070001360,1000,0,N/A,0,418000,0080102033620,2500
281,SMK INFOKOM BOGOR,3/15/2021 10:40:38 am,5260201006281,415,196474000,MARCH    ,2022,5640500,526194260070002360,500,8750500,5260201006281,1000,7829000,0080102033620,1000
287,Yayasan Daarul Quran Indonesia 4,3/17/2021 5:36:21 pm,0070102100040,1,6359334,MARCH    ,2022,225000,007194260070003360,2000,0,N/A,0,0,N/A,0
288,Pondok Pesantren Sumber Barokah,4/5/2021 11:14:37 am,5150102000626,160,247271300,MARCH    ,2022,447000,515194260070003360,1500,0,N/A,0,0,N/A,0
290,YAYASAN IPWIJA,4/7/2021 10:29:09 am,5360102000363,1295,1685266500,MARCH    ,2022,21290000,536194260070004360,1000,0,N/A,0,0,N/A,0
291,NURUL FIKRI BINA GENERASI (NFBG),4/8/2021 9:29:06 am,5050102002092,166,743250000,MARCH    ,2022,0,N/A,0,0,N/A,0,0,N/A,0
293,CV. HAITEK,4/27/2021 9:26:32 am,0080102033620,4,37118000,MARCH    ,2022,0,N/A,0,0,N/A,0,0,N/A,0
294,PT. CITRA NUSANTARA GEMILANG,4/29/2021 11:28:27 am,0040102002349,50,1279616261,MARCH    ,2022,2158000,004194260070004360,2000,0,N/A,0,0,N/A,0
297,SDIT Bina Lestari,5/11/2021 11:27:42 am,5140102000401,26,71715000,MARCH    ,2022,715500,514194260070002360,500,0,N/A,0,1407000,0080102033620,1000
299,SDIT AL BARKAH DEPOK,5/21/2021 9:30:10 am,5050102000605,29,17010000,MARCH    ,2022,372500,505194260070002360,500,0,N/A,0,635500,0080102033620,1000
300,Yayasan Amal Mulia Depok,5/21/2021 10:33:44 am,5050102000851,179,163211500,MARCH    ,2022,0,N/A,0,0,N/A,0,0,N/A,0
303,DUKhalifah2021,6/10/2021 8:46:16 am,0050206036941,3,4209000,MARCH    ,2022,0,N/A,0,0,N/A,0,0,N/A,0
310,YAYASAN AL - AMSAR,6/11/2021 11:13:00 am,5220206017250,2,1719000,MARCH    ,2022,36500,522194260070002360,500,0,N/A,0,58000,0080102033620,1000
313,Yayasan Insan Madani Sejahtera,6/22/2021 2:54:45 pm,5240102000900,105,180144750,MARCH    ,2022,500,524194260070002360,500,0,N/A,0,1000,0080102033620,1000
317,PENDIDIKAN TINGGI IDRISIYYAH TASIKMALAYA,7/12/2021 2:45:29 pm,5160102003545,18,4581000,MARCH    ,2022,224000,516194260070001360,2000,0,N/A,0,280000,0080102033620,2500
323,SDI Terpadu Darul Hikam,8/5/2021 3:17:02 pm,5230206006981,179,126164000,MARCH    ,2022,0,N/A,0,5167500,5230206006981,1500,0,N/A,0
328,SDIT Bina Citra,9/8/2021 8:58:37 am,5140102000191,108,56097500,MARCH    ,2022,5221500,514194260070003360,1500,0,N/A,0,0,N/A,0
329,STISNU NUSANTARA TANGERANG,9/20/2021 10:02:11 am,5040102001200,109,57267500,MARCH    ,2022,1651000,515194260070001360,2000,110000,N/A,2000,2034500,0080102033620,2500
329,STISNU NUSANTARA TANGERANG,9/20/2021 10:02:11 am,5040102001200,109,57267500,MARCH    ,2022,1651000,515194260070001360,2000,1526000,5040102001200,2000,2034500,0080102033620,2500
334,QURBAN VTI 2022,10/7/2021 11:30:11 am,0050206040592,5,23000000,MARCH    ,2022,0,N/A,0,0,N/A,0,0,N/A,0
337,SEKOLAH TINGGI AGAMA ISLAM AL RUZHAN,10/27/2021 4:48:44 pm,0020102999464,3,663500,MARCH    ,2022,12500,002194260070001360,2000,0,N/A,0,14500,0080102033620,2500
338,PONDOK PESANTREN AL AMIN,10/29/2021 7:56:43 am,5160206558113,305,350360500,MARCH    ,2022,5986500,516194260070003360,1500,5986500,5160206558113,1500,0,N/A,0
339,PT. CITRA TIRTA MULIA,11/1/2021 11:24:34 am,5410102001102,5,2829836990,MARCH    ,2022,0,N/A,0,0,N/A,0,0,N/A,0
341,YAYASAN TUHFATUL ATHFAL,11/1/2021 12:02:15 pm,5200206889883,111,74106800,MARCH    ,2022,2374500,520194260070003360,1000,1236000,5200206889883,500,0,N/A,0
346,STID AL BIRUNI CIREBON,12/1/2021 1:42:20 pm,5440102000616,173,70660500,MARCH    ,2022,2441000,544194260070001360,2000,0,N/A,0,3049000,0080102033620,2500
358,YAYASAN ASSYAAFI'IYYAH (YASFI),12/23/2021 8:58:24 am,5200206889765,122,102719000,MARCH    ,2022,1535000,514194260070003360,1000,2818000,5200206889765,2000,0,N/A,0
363,SEKOLAH TINGGI AGAMA ISLAM AL ITTIHAD,1/26/2022 5:54:47 pm,5030102000997,8,7595000,MARCH    ,2022,706500,503194260070001360,2000,180500,5030102000997,500,883000,0080102033620,2500
60,Universitas Nusa Bangsa,2/1/2019 4:58:37 pm,0040102001205,400,701061000,FEBRUARY ,2022,0,N/A,0,0,N/A,0,0,N/A,0
78,YAYASAN AL KAUTSAR KLAPANUNGGAL CIBUBUR,8/6/2019 7:18:00 am,5370102001003,135,54090000,FEBRUARY ,2022,500,537194260070002360,500,500,5370102001003,500,1000,0080102033620,1000
97,SD Islam Khalifah Serang,12/2/2019 2:19:45 am,0050301032556,303,171525004,FEBRUARY ,2022,0,N/A,0,0,N/A,0,0,N/A,0
104,UIN Sunan Gunung Djati Pasca,1/28/2020 5:05:58 am,7070109000080,105,455600000,FEBRUARY ,2022,0,N/A,0,0,N/A,0,0,N/A,0
120,TK Plus Al Kautsar Kopo,4/29/2020 8:15:56 am,5320102000345,56,11380000,FEBRUARY ,2022,0,N/A,0,0,N/A,0,0,N/A,0
124,SDIT Al Iman Depok,5/5/2020 7:40:34 am,5050102002781,2,756000,FEBRUARY ,2022,0,N/A,0,0,N/A,0,0,N/A,0
126,SMP KHALIFAH Serang,5/6/2020 2:24:53 am,0050206036930,26,27680000,FEBRUARY ,2022,0,N/A,0,0,N/A,0,0,N/A,0
129,Yayasan Pendidikan Islam Bintang Cipta Madani,5/28/2020 3:16:03 am,5250102001200,297,250811750,FEBRUARY ,2022,0,N/A,0,0,N/A,0,0,N/A,0
130,YAYASAN DARUT TAQWA INSAN KAMIL,6/5/2020 3:02:47 am,5190102001873,1,755000,FEBRUARY ,2022,0,N/A,0,0,N/A,0,0,N/A,0
131,SD ISLAM AL AMAL,6/16/2020 9:12:02 am,5230102000451,8,2630000,FEBRUARY ,2022,0,N/A,0,0,N/A,0,0,N/A,0
132,STAI Bani Saleh,6/24/2020 1:34:07 am,5340102000171,28,21617500,FEBRUARY ,2022,2428000,534194260070001360,2000,0,N/A,0,2927000,0080102033620,2500
134,TK Al Hikmah Bina Mulya,7/2/2020 7:40:33 am,5490102000515,21,8750000,FEBRUARY ,2022,0,N/A,0,0,N/A,0,0,N/A,0
135,SD Al Quran Bina Mulya,7/2/2020 7:41:47 am,5490102000515,83,32388500,FEBRUARY ,2022,0,N/A,0,0,N/A,0,0,N/A,0
136,SMP Boarding Bina Mulya,7/2/2020 7:42:54 am,5490102000515,34,43801500,FEBRUARY ,2022,0,N/A,0,0,N/A,0,0,N/A,0
138,Ponpes Tahfidz Adh Dhuha,7/8/2020 2:21:58 am,5240101001170,17,15874500,FEBRUARY ,2022,706500,524194260070002360,500,0,N/A,0,1162500,0080102033620,1000
139,Paud Dhuhaa Islamic School,7/8/2020 2:55:06 am,5240101001155,26,18878500,FEBRUARY ,2022,478500,524194260070002360,500,0,N/A,0,605500,0080102033620,1000
140,SD DHUHAA ISLAMIC SCHOOL,7/8/2020 3:21:21 am,5240101001166,46,45903500,FEBRUARY ,2022,665500,524194260070002360,500,0,N/A,0,1284500,0080102033620,1000
143,STHG Tasikmalaya S1,7/9/2020 7:17:55 am,0020102002620,165,297817750,FEBRUARY ,2022,3903000,002194260070001360,2000,0,N/A,0,4981000,0080102033620,2500
144,SEKOLAH TINGGI ILMU DAKWAH (STID) SIRNARASA,7/10/2020 1:56:03 am,7030102000692,99,90403500,FEBRUARY ,2022,1644500,703194260070001360,2000,0,N/A,0,1532500,0080102033620,2500
146,STIT Al - Marhalah Al - Ulya,7/13/2020 1:15:23 am,0060102071304,12,29828000,FEBRUARY ,2022,3068500,006194260070001360,2000,0,N/A,0,2718500,0080102033620,2500
147,HSSN PIRAMIDA BOGOR,7/15/2020 2:01:42 am,0040102001497,12,19175000,FEBRUARY ,2022,416000,004194260070002360,1000,0,N/A,0,416000,0080102033620,1000
152,Universitas Muhammadiyah Bandung (UMB),7/17/2020 1:33:11 am,5430102001155,2,1250000,FEBRUARY ,2022,3836000,543194260070001360,2000,0,N/A,0,3179500,0080102033620,2500
153,STIT Hidayatunnajah,7/17/2020 1:45:31 am,5150102000766,11,3345000,FEBRUARY ,2022,1072000,515194260070001360,2000,0,N/A,0,1335500,0080102033620,2500
154,YAPI STEBANK ISLAM,7/17/2020 2:38:17 am,5270102000894,32,32136000,FEBRUARY ,2022,1142500,527194260070001360,2000,0,N/A,0,1382000,0080102033620,2500
155,TK Binakheir Cibinong,7/17/2020 6:40:23 am,5260206012574,35,22060000,FEBRUARY ,2022,0,N/A,0,0,N/A,0,0,N/A,0
157,PGTK Yayasan Demi Masa Kehalutuju (YDMKT) Bogor,7/20/2020 1:37:31 am,0040102005350,18,9892000,FEBRUARY ,2022,484000,004194260070002360,500,0,N/A,0,623000,0080102033620,1000
